gene,p.value,logfc
Ankrd29,0.6713135053384112,-0.334917
Srxn1,0.2000462484829926,-0.5426132
Cdc25b,0.6712035536329938,-0.07126174
Gm15938,0.1998678321757025,-1.7706423
Serp2,0.6711504844045844,-0.43019807
Map2k1,0.1997872599026688,-0.1971615
Gnb2,0.6711284904824577,-0.021587262
Hipk1,0.19979671665562773,-0.15316999
Arhgef33,0.6708100161288568,-0.94247186
Casc5,0.1997010601485573,-0.46162593
Dbt,0.6699571056848505,-0.080597185
9930012K11Rik,0.19955260948568027,-1.2119311
Star,0.6699826376759804,-0.9454487
Abl1,0.19948882865872533,-0.31658188
Mief2,0.6695135367009225,-0.15794794
Gm26631,0.19940429580017502,-1.775748
Cnga1,0.6693222524966908,-0.62186223
Maml1,0.19934695563354063,-0.56545675
Rrp12,0.6690881851407398,-0.17847036
Trnp1,0.19934689079957815,-1.9897105
Mia2,0.6689347616948389,-0.14463894
Pcsk1,0.19920375879069344,-0.6976048
Fam209,0.6689158777352509,-0.9493556
Azi2,0.19902914223384927,-0.15622742
Nol12,0.6682272801097179,-0.065614775
Sh3gl2,0.19886631733417576,-0.31211826
Gatb,0.668171743744218,-0.11601171
Pbx3,0.19848516403978947,-0.6059709
Wdr75,0.6681530729018692,-0.09912894
D10Wsu102e,0.1984871944051133,-0.24339801
4931428F04Rik,0.668022807186544,-0.15746206
Gabpa,0.19848447935737704,-0.34511954
Ramp3,0.6680479236177133,-0.95273584
Hdac6,0.19840950935210205,-0.25873017
Trmt112,0.6674846209529349,-0.044389635
Slc17a9,0.19830205718038613,-1.7844294
Aldoart1,0.6674520846553416,-0.63891405
A230005M16Rik,0.19842412613088287,-20.923265
Eif3d,0.6673558437722105,-0.04036429
Ice2,0.19807416407773595,-0.3774003
Trim37,0.6673561315246401,-0.098321326
Tcea3,0.19808573615250136,-0.2868748
Rrp15,0.6671689838885928,-0.08325717
Fam50b,0.19805952000972235,-0.7206378
Gsto2,0.6671357657090848,-0.64713556
Hist1h1c,0.1980818951179851,-0.19964574
Il2,0.6663820751496399,-0.12328005
Plod2,0.1981856720796337,-20.94444
Gm26526,0.6662217422855762,-0.3093318
Tnip1,0.19793345418283237,-0.20265307
Polr3d,0.6659482926187227,-0.08784912
Higd2a,0.19770774249379852,-0.0728754
Zfp9,0.6658130655656624,-0.69414395
Susd1,0.19740879341551715,-1.908597
Dzank1,0.665659355107959,-0.6600643
Chchd3,0.19731925347265886,-0.103722595
S1pr2,0.6655316034588594,-0.1498256
Nfkbid,0.1970901906315461,-1.0872183
Acin1,0.6653680144372272,-0.03713641
Supt6,0.19711751697163649,-0.20371412
Slc3a2,0.6653656570609737,-0.062412407
Mboat7,0.19712204645282663,-0.229265
Adgrg3,0.6652509246655258,-0.96258956
Smarca2,0.19704363133068012,-0.21826272
Mpp5,0.6650352699917708,-0.083229184
Gm28151,0.19715601971524246,-21.105333
Srgn,0.6647875989010714,-0.5081947
Slc6a20b,0.19690909625060599,-1.734151
Ppih,0.6645541827007337,-0.055341132
Dusp9,0.19683920278801018,-1.6473461
Dcaf6,0.664531536667307,-0.14438148
Wdr3,0.1967004871823015,-0.33803612
Gm28959,0.6644893231894516,-0.9653555
Gm15956,0.1968274087861071,-20.598951
Ccdc90b,0.6642927543239775,-0.07348151
Birc5,0.19663746920442085,-0.28113726
Celsr2,0.6642317377005552,-0.15460068
Dph2,0.1965552539486243,-0.37852255
Exoc1,0.6639891908402173,-0.09125891
Snx12,0.19653648500268156,-0.23393086
Snx10,0.663676221184031,-0.06381984
Prkca,0.19654048320834858,-0.15970583
Gm30074,0.6631711639420051,-0.5392873
Ascc1,0.19642579532806478,-0.16049233
Gm16196,0.6631330973019587,-0.4276422
Ntn4,0.196396672364206,-0.42315447
Gm27003,0.6627787119141983,-0.2618109
Wfdc10,0.19634309049009588,-0.9837618
Bivm,0.6621484607904824,-0.15088923
Gcfc2,0.19609371530415445,-0.47873107
Sstr1,0.6617233572736941,-0.24609867
Tbccd1,0.19605875871059206,-0.35105306
Cabp1,0.6617118486670552,-0.09216223
Smim1,0.19601611686908282,-1.1427368
Gm5218,0.6617304235228405,-0.9753114
2010110K18Rik,0.19593540526088685,-1.6491475
Rdh14,0.6615400452784719,-0.058286086
Hdhd2,0.19588909095008436,-0.17223349
Gm9958,0.6613112106841457,-0.25377187
Kcnmb4,0.19583556895874682,-1.2480723
Zbtb40,0.6610156168850693,-0.17779839
Txndc11,0.1957033097534667,-0.2768074
Gm10645,0.6607997123606371,-0.6302037
Pip5k1b,0.19569253556585908,-0.13452283
Slc14a1,0.6597536473244741,-0.2800147
Acy3,0.1956450101592311,-0.3107173
Dnajc22,0.6597185435136363,-0.06401794
Them6,0.19524316099649963,-0.43269402
Faim,0.659548762654105,-0.06519082
Sgpl1,0.19521468819684473,-0.2030457
Tpp1,0.6595034062477043,-0.06869018
Mfge8,0.19499830342793334,-0.2990158
Cox10,0.6592476358162442,-0.07959205
BC004004,0.1948970409815291,-0.14121063
Phf10,0.6589431900455576,-0.07002941
Exoc6b,0.19452760125484603,-0.30151233
Chek2,0.6587627514666108,-0.10683322
Hipk3,0.19450433644467957,-0.2236353
Ppme1,0.6586456300434262,-0.071953595
Gm5914,0.19444527322561453,-0.60950875
Rimbp2,0.6586554093639828,-0.98706734
Stx17,0.19445877891761065,-0.25419858
Asna1,0.6586045720715328,-0.046260756
S1pr4,0.19461228039762216,-20.715326
Vnn1,0.6579494250932207,-0.4323654
Napg,0.1943678023347136,-0.24225141
Zbtb43,0.6576458703385666,-0.09083268
Zc3h3,0.1943103658649026,-0.29956234
RP23-335G1.1,0.6576258329808449,-0.39986074
Ptpn14,0.19410949457026014,-0.31647116
Zfp622,0.6575908139877988,-0.050835967
Tasp1,0.1939569526433945,-0.4049852
B430203G13Rik,0.6574932358254728,-0.2967324
Stat2,0.19372846621111192,-0.32817262
Gm9903,0.6571875351854708,-0.9921722
Lrfn3,0.19353053736411555,-0.9911143
Zbtb2,0.6569155656761632,-0.17849341
Arl8a,0.19354144931744047,-0.22085153
Sdhaf2,0.6565766095937988,-0.061091267
Elf2,0.19353404763597756,-0.20281608
Crb1,0.6560309762508763,-0.3553824
Tmem191c,0.1934970594298423,-0.3110814
Il33,0.6559737924968729,-0.99659383
Dad1,0.19328680854653107,-0.06958896
Cyp4f18,0.6554920772183939,-0.9985443
Ap1g1,0.19298750110086416,-0.20891802
Zbtb5,0.6553952555014458,-0.13746357
Itpr3,0.19260928303869304,-0.24871744
Uspl1,0.6550447319875504,-0.06559948
Col4a4,0.1926724459661862,-21.504177
Nacc1,0.6550264444108647,-0.0704634
Map3k8,0.19245993101091852,-0.827178
Spata1,0.6549596200501657,-0.3201055
Dctn4,0.1922923213735586,-0.23161301
Ppm1j,0.6546430453621619,-0.5312409
Hmgn3,0.1921241875324858,-0.42478552
Rps13,0.6543254192083372,-0.014616187
Rabif,0.1921470001377774,-0.22680838
Akap2,0.6540522932198471,-1.003711
Coq2,0.19205792300276203,-0.13872564
Obscn,0.6537127719919871,-0.6989378
Atl2,0.19202031439113307,-0.24428205
Capn15,0.6529431809426594,-0.12517278
Zadh2,0.19197023287056156,-0.22659606
Cited4,0.6526127822051526,-0.055376805
Rftn1,0.19204212482357078,-20.84024
Gm26847,0.652567390612103,-0.41448128
Scmh1,0.1917475634639072,-0.28247538
Cyp2d26,0.6524591679799367,-0.30910698
Itgb3bp,0.1917464740361046,-0.20718199
Alyref2,0.6520553683789887,-0.09665956
Mmd,0.1916778574208413,-0.19761342
Gm4349,0.6520012884326695,-1.0114651
Nfu1,0.19149964430525687,-0.13033724
Tst,0.6515676669354337,-0.08850349
Lix1l,0.19143481826028935,-1.2784584
1700007L15Rik,0.6515638031335558,-0.16127354
Tbx3os1,0.1914748929218403,-21.506523
Crbn,0.6514631247936087,-0.08719287
Tbc1d23,0.1911050800880567,-0.38213232
Triap1,0.6514004269724158,-0.051995967
Ltk,0.19095117466678005,-1.0161539
Nostrin,0.651113471604633,-0.07409366
Rev3l,0.1905701478180455,-0.379934
Dolk,0.6510979111355027,-0.10213669
Gng7,0.19035396040681973,-1.766755
Slmo2,0.6506295670665956,-0.041156534
B4galnt1,0.1903320442212097,-0.17499493
Gzf1,0.6505853854077865,-0.116203375
Zfp961,0.19028009856116468,-0.32233182
Pcdhb3,0.6503355442940035,-1.0178835
Pvr,0.18997232327179792,-0.86669564
Adprhl1,0.6503219487608456,-1.0175369
Mcrs1,0.1898997006867312,-0.16413578
Kcnt1,0.6501297424998147,-0.4619476
Zmym6,0.18984669112738534,-0.51563674
4933430M04Rik,0.6500277411781972,-1.018525
Nf1,0.1898334764435063,-0.30137157
Mettl21a,0.6499721044276552,-0.13263899
Fam198b,0.18969290040704476,-1.9419204
Gtf2ird2,0.6499266092723772,-0.17738526
Atl3,0.189640593088156,-0.35604775
Mtx2,0.6498520027664687,-0.049108975
Zfos1,0.189567635706829,-0.12525496
Bop1,0.6498332972072478,-0.06265338
Ptpn12,0.18942841750288789,-0.38224557
9030407P20Rik,0.6498131366614919,-0.27470702
Dmtf1,0.1893092840230213,-0.27530107
B3galt4,0.6497914494477053,-0.09456316
Nktr,0.18923959990959904,-0.14577761
Slc25a28,0.6496526913425873,-0.13315909
Ube2t,0.188861413616871,-0.3311949
Lpar1,0.6496052600725111,-0.2328331
Ogg1,0.18879846318434768,-0.24097711
Mapt,0.6494426742666747,-0.22379105
Zbtb1,0.18878482767956634,-0.2603679
C87436,0.6493888286308862,-0.086596884
Sox13,0.18872338323676235,-0.43056977
Alcam,0.6493197145408507,-0.14399382
Ehmt2,0.1887231295774997,-0.17317508
Secisbp2,0.6486514125670291,-0.079258084
Cetn3,0.18851116709471188,-0.12124513
Mbd4,0.6484948911852988,-0.21996805
Gm13874,0.1886471180685738,-20.746878
Smg5,0.6482956993501883,-0.085048415
Angel1,0.18836551751483507,-0.5025726
Naa50,0.6482584248955079,-0.05380717
Tusc3,0.18833944678664258,-0.19351226
Kctd3,0.647991469707236,-0.08923496
Snapc5,0.188010704837477,-0.11301005
Ky,0.6478231065798282,-0.782418
Camsap1,0.18796467888903043,-0.28014532
Sugt1,0.6475739504958133,-0.04319403
2610002M06Rik,0.18794369674923478,-0.2423005
N4bp1,0.6471547658085943,-0.077843
Osbpl9,0.18731032957339672,-0.23682564
Avil,0.6470614753625388,-0.035034936
Rab5b,0.1870616979195864,-0.20726816
Gm37305,0.6470081350793586,-0.30902544
Serpinc1,0.18690126597075482,-1.9307284
Slc15a2,0.6469933092445328,-0.1990844
Tacc2,0.1868375653114959,-0.5103484
Plcl1,0.6467120078766428,-1.0311632
Slc6a1,0.1868139756604035,-21.105333
Tulp2,0.6461188195685819,-0.28008145
Gm20186,0.18661493983195124,-0.60073304
Sapcd2,0.6457893895374607,-0.20340519
Reps2,0.18659826302980395,-0.29667446
Ctbp2,0.6456691169256444,-0.05500409
Pttg1ip,0.18624483054781973,-0.18332626
Ibtk,0.6451123204135806,-0.07949213
Car7,0.18619290970215577,-0.51484996
Slc6a19,0.6448167666723229,-0.6087547
Mfsd7a,0.1861941688101389,-1.5296248
Mapk11,0.6448225578495546,-1.038512
Slc16a1,0.18620255933806418,-0.32005152
Gm15947,0.6446797858554127,-1.038971
Ctdspl,0.1859371249802655,-0.48572645
Lrfn1,0.6445554485458109,-0.5475417
Gm7334,0.18608604754443037,-21.32678
Mrpl41,0.6442795855251108,-0.038845453
Zfc3h1,0.18592546275337865,-0.22649398
Psmg3,0.6441451068771228,-0.052869663
Vps18,0.18585697203218143,-0.33822635
Tubb3,0.6440569013034557,-0.48861045
Atxn1l,0.1857761147479937,-0.41363397
Zfp575,0.6439969290270262,-0.47565696
Mark4,0.18563452123179436,-0.40284446
Serpine2,0.6439388517723791,-0.4320684
Slc38a11,0.18578634265429605,-21.55077
Cd52,0.6438398490898913,-0.51102006
Fam3a,0.18525481687887949,-0.22637881
Brf2,0.6433944366980819,-0.15574852
Ssbp2,0.18517807235820932,-1.597495
Ell,0.6433596377372397,-0.11040515
Tnnt2,0.18493124731264737,-1.2227002
Zfp583,0.6427443558926961,-1.046653
Fnbp4,0.18488434019901756,-0.27374882
Rbbp9,0.6426993089474152,-0.16353531
Bdh2,0.18485241830027357,-21.05588
Ing3,0.6426353962414366,-0.11201423
Mettl21b,0.18478297134590832,-20.70871
Socs2,0.642241203838762,-0.059950884
C230035I16Rik,0.18441885043500644,-0.7493603
Grm2,0.642208025417341,-0.29224646
Trpc4ap,0.18438163263993046,-0.16824049
Rwdd4a,0.6421338923339424,-0.06541306
Dlgap3,0.18434069965999966,-0.38607562
4933430I17Rik,0.6415578864765407,-0.71415013
Nelfa,0.18434679124188036,-0.22884919
Tcf3,0.6413550620607141,-0.065168425
Ecscr,0.1842293645139527,-1.731212
Cyb5r2,0.6412035005563991,-0.287326
Stx1a,0.18422942588003866,-0.60449016
Metap2,0.6407436004583635,-0.035105392
Mcee,0.1841568441406199,-0.12307367
Nbea,0.640650271176475,-0.10858289
Clec11a,0.18399591529092646,-0.5666298
Mpp4,0.6402440116116259,-0.99186546
Gm16174,0.1841121265928568,-20.829037
Fxn,0.6398121230356087,-0.069083296
Tango6,0.18391441939969355,-0.8748647
Spcs2,0.6395864431098954,-0.035151877
Gm43140,0.18403077011007157,-20.723173
Fam189a1,0.6395681026082085,-0.7110834
Actr1b,0.1836118408167942,-0.19672757
Prrg1,0.6391626129457001,-0.49594176
0610025J13Rik,0.18362319633353888,-20.753859
Zkscan14,0.6391443643568551,-0.10649753
Wdtc1,0.1832067950118108,-0.27046114
Faah,0.6390958055464471,-0.061133735
Mapkapk5,0.18319119656732744,-0.29317495
Dpcd,0.6388962292049902,-0.05218588
Atg4a,0.18318825637813102,-0.30467433
Gm43689,0.6387831007846441,-1.0620085
Tyro3,0.1831359709159344,-1.1073933
Abat,0.6386598800078038,-0.16671717
Mgea5,0.18317378219182032,-0.192341
Mtpap,0.6386224632684722,-0.09109951
Tppp3,0.1831624899296832,-0.18503669
Parp1,0.6381671162925546,-0.07201739
Dusp28,0.18308287194100265,-0.2932192
Lin7a,0.6379804088678172,-1.0650977
Lsm12,0.18290342754190594,-0.13701494
Snf8,0.6378164935540249,-0.036777593
Entpd2,0.18287371663613325,-0.7094277
Gtpbp8,0.637526978554283,-0.076476246
Atp5d,0.18286077945707319,-0.055733792
Gm9797,0.6374697876383351,-0.49124834
Tanc1,0.18281629696930457,-0.24369481
Jak3,0.6371090903306746,-0.43688825
Rprd1a,0.18265372844754682,-0.31764606
Kcnc3,0.6370656355983724,-0.44155258
Lrr1,0.18257306549487634,-0.49989173
Edil3,0.6366819817372278,-0.51580334
Nusap1,0.18255577442711446,-0.49031144
Gm26534,0.6365395664601372,-0.5192254
Ptgr1,0.18248155426100365,-0.23023888
Kazald1,0.6364917674486796,-0.43041065
Slc35f6,0.1824129286765756,-0.32615712
Sil1,0.6362243044687993,-0.091084346
Syce3,0.1823547371477564,-0.9535444
Thumpd2,0.6360496340277189,-0.20845306
Adora2b,0.18248817279419516,-20.880217
Mtbp,0.6360374981088601,-0.22549595
Usf2,0.18232299053356574,-0.15279165
Lamp2,0.6354698104547593,-0.07694799
Sik3,0.18225710970987075,-0.30079654
Psmb8,0.6352825683293465,-0.06546466
Stradb,0.18216208867219136,-0.26955962
Gm13373,0.6348713395949515,-1.0772128
Lrrc36,0.1822789620882722,-20.925493
Clec3b,0.6348434672623714,-1.077458
Gid4,0.18208820610483958,-0.32112223
Cib2,0.6343630849715162,-0.1179533
Rdh1,0.1822377933331917,-20.874651
Ackr4,0.6340489867070735,-0.060090832
Trim34a,0.18206174069792755,-0.48195404
Fam132b,0.6337077507323846,-0.18253091
Glmn,0.18191486702574736,-0.41299963
Stub1,0.6336365940539098,-0.038921203
Dhx33,0.18184894032918608,-0.48488787
Mrps27,0.6330114405138867,-0.11501789
Krt79,0.18186941580012492,-2.0927536
Pnmal1,0.6326026804928124,-0.6886639
Sgpp1,0.1817899838392182,-0.3195712
Ttc7b,0.6325448748322787,-0.35141337
Mrpl10,0.18167618425011856,-0.18385677
Lrrn4,0.6323708044783536,-1.0872918
Gm15872,0.18183657430890318,-21.7419
Amn1,0.6321421174356802,-0.067149326
Wfdc9,0.18181012817300995,-20.751286
Ppp1r1a,0.6319494615500437,-0.4757196
RP23-216D14.3,0.18155632771431734,-20.848827
Drg2,0.6315977050886027,-0.076456435
Pno1,0.18134051661382766,-0.1709552
Elavl2,0.6316444073147345,-1.0903318
Sap130,0.18128769102991038,-0.5214159
Mettl10,0.631584128149895,-0.067831896
Adra2c,0.18136890491503418,-20.812992
Nek5,0.6315650330815786,-0.28705442
Gm26826,0.18136852077846072,-20.505127
Dars2,0.6314126418563164,-0.11597316
Nsmce4a,0.18101866431232108,-0.16083723
Ccdc137,0.6313473226884063,-0.12568216
Insr,0.18096708984995788,-0.31902066
Zfp273,0.6311430769333255,-0.23607644
Auts2,0.18094166459331845,-0.27393702
Bora,0.6309530206815106,-0.17690158
Tchp,0.18090909887067225,-0.5015978
Alyref,0.6307561972458875,-0.059976336
Capsl,0.18074008082941964,-1.7219657
Slc8a2,0.6299950478430412,-0.5890004
Sass6,0.18055887002371937,-0.24509376
1110008F13Rik,0.6298760771196543,-0.034696948
Smad3,0.18051725511605954,-0.29675692
Thoc6,0.629877870093754,-0.080397464
Gm32950,0.18063535308339532,-21.07902
Sbno2,0.6294649998909142,-1.098736
Map3k10,0.18044511221782153,-0.4318963
Trmt10c,0.6287175941805556,-0.08852362
Oacyl,0.1806209959614422,-20.804192
Fam212a,0.6287187534948424,-1.1015843
Cyp3a59,0.18056640896373008,-20.613846
Mocs3,0.6282051416632393,-0.120106734
Zfp810,0.18036807865745025,-0.39726716
Ptrf,0.6281668776562354,-0.7543481
Ewsr1,0.17984659960734284,-0.118985675
Flad1,0.6279581150039386,-0.0749866
Zfp46,0.17972190163148175,-0.540383
Atg13,0.6276912341822665,-0.09126409
2610318N02Rik,0.17969930870354245,-0.49690914
Rragc,0.6276673024477736,-0.08488427
AI854703,0.179606591215826,-0.9325353
Galnt4,0.6275880234939996,-0.07612882
Mief1,0.1796019441484736,-0.34438518
Pgam1,0.626151164247456,-0.04389938
Psors1c2,0.17977566464670636,-22.01652
Lig4,0.6261470296249338,-0.080447674
Tlr4,0.17977128548857246,-20.940979
Socs3,0.6259909647889739,-0.33795267
Setdb1,0.17957523650131288,-0.3130981
Rab25,0.6257554497548247,-0.03339758
Grin1os,0.1795835819934798,-20.687822
D130051D11Rik,0.6257270995262598,-0.52615815
Keap1,0.17924268569124088,-0.18743922
Rbm41,0.6256121498396571,-0.3503753
Txn2,0.17920068210506834,-0.09407184
Myo19,0.6255270179383406,-0.23694932
Amot,0.1791565844214974,-0.21835925
Gm9888,0.625333341710441,-1.1151661
Gm9008,0.17910443317294553,-1.0190483
Vangl2,0.6249135699036141,-0.14889927
Gm37401,0.17912480145027926,-21.213612
Ccdc86,0.6249138307769038,-0.0868839
Kcnab2,0.17855972825575897,-1.8149072
Cyb561a3,0.6248724702407285,-0.66684616
Tmx3,0.17855982384833916,-0.2786223
Lrat,0.6248361185454476,-0.30439854
Armcx6,0.17849288945491779,-1.3390017
Hus1,0.6241448205943378,-0.2117176
Tdrkh,0.1784907442554405,-0.5057217
Lpin2,0.6241083640153742,-0.09335931
Sorbs1,0.1785042653666335,-1.9902802
Mtg1,0.6238883451265403,-0.10233858
Gm44066,0.17863879641764766,-21.732576
Bloc1s3,0.6237687681309092,-0.108739436
Gid8,0.17842748995562926,-0.1651079
Lypd3,0.6232403776106062,-1.1239384
Mylk,0.17833318963904826,-0.53589267
Eif2b1,0.6231153419882953,-0.058123764
Galnt5,0.17834985048079752,-2.3280776
Prr29,0.623018551502108,-1.1247534
Slc25a48,0.17844203214828644,-21.019945
Gdpd2,0.6229193231334824,-1.1250962
Hist1h2bb,0.17818808918937734,-1.648806
Slbp,0.6221897938326941,-0.059403125
4930558J18Rik,0.17834722140590872,-20.580156
Gm3716,0.621783982252257,-0.7524123
Ptgr2,0.17815531960987205,-0.15749322
Rexo4,0.6217619158930702,-0.082953684
Ccdc28b,0.17790887638937788,-0.13852775
Hnf1a,0.6216980590985968,-0.12881179
Batf2,0.17786839320806924,-1.0296224
1500011B03Rik,0.6208951623332666,-0.09280058
Gm5449,0.1780152078286834,-20.556362
Pde1b,0.6203937935093161,-0.2682045
Cnnm2,0.17777065084842628,-0.80078393
Epb41l4aos,0.6203754839079038,-0.07623619
Arid3b,0.1775970353894339,-0.54926336
Idh1,0.6202868909231407,-0.06936481
Uri1,0.1775398347889829,-0.19696432
Rec8,0.6202459781104206,-0.38383073
1110046J04Rik,0.17746490412154878,-1.1656958
Vps8,0.6202247024807376,-0.20045203
Vrk2,0.1772977198031493,-0.40935826
Kctd20,0.6200450499731992,-0.070314094
Mid1,0.17709302099381516,-0.83100253
Gm3667,0.6199131101887407,-0.5817271
Far2os2,0.17723880450282062,-20.744171
Pabpn1,0.6198060910022372,-0.05430107
Duoxa2,0.17698380425412355,-0.8342092
Mettl7b,0.6194225084239064,-0.16788831
Ammecr1,0.17689134939604217,-0.22685528
Ccna1,0.619222040086429,-1.0737352
Rsf1os2,0.1770385143324592,-20.607775
Wdr63,0.6186811192677126,-0.19572818
Gm43077,0.17697010265399243,-20.538637
Mpp6,0.6183153576696676,-0.091661125
Gm14326,0.17671708878583944,-0.6571164
Lhfpl4,0.6181407878796428,-1.1446955
Sept6,0.17658243860469497,-0.38444054
Tmem101,0.6178539678247243,-0.071564555
Gm13524,0.17669312247691166,-21.012913
Ttc26,0.617853765000422,-0.4083935
2900076A07Rik,0.17650256037136114,-0.39458314
Wdr11,0.6178089951199489,-0.10076706
Ano1,0.17667484363578584,-20.551796
Gm26582,0.6175817561189898,-1.1469798
Scamp1,0.1764959035409703,-0.23075427
Ltbp3,0.6173346847002038,-0.6228282
Rab33b,0.17642238842392846,-0.3445853
Stk36,0.6173263475839437,-0.30226913
Gm5426,0.17658261434058736,-20.924177
Gpatch11,0.6171084259359625,-0.075763546
Kif1c,0.17642107694176457,-0.1967656
Rgs10,0.6170287908436143,-0.36086228
Lhx2,0.17649666439132314,-21.102118
Hsbp1,0.6169065573531747,-0.030586857
Wbp1l,0.17632105667460501,-0.25756377
Dok1,0.6165742348548807,-0.13001238
Mapk4,0.17643641155384032,-21.31207
Cyb5rl,0.6161535705059151,-0.17907538
C430042M11Rik,0.17619149812226736,-0.60848135
Emc10,0.6158442971803391,-0.044299044
Dbn1,0.1761606089413376,-0.6493358
Rad51c,0.6156729822699004,-0.37140802
Steap4,0.17610810149214223,-21.792643
Nptxr,0.6156848098582431,-1.1546242
Msto1,0.17593987437467595,-0.31287834
Fbxo33,0.6155917537748343,-0.095099635
Sned1,0.1759927362059573,-20.722818
Tmem108,0.6156058815589901,-0.7673011
Pigm,0.17555245365853903,-0.46988952
Ercc1,0.6153977352918716,-0.08949036
1700020N18Rik,0.17570361573052506,-20.717815
Aqp11,0.6152422924778203,-0.105897576
Spdl1,0.17551770552959658,-0.5606568
Tmed4,0.6151653111398065,-0.051818825
Qser1,0.17546681358413116,-0.29675654
Bzrap1,0.6151588239661752,-1.1570736
Taf11,0.17537588937977414,-0.17502975
Arl2,0.6148931659171786,-0.05638777
Zfp738,0.17528137808705904,-0.49983573
Gm26909,0.6147343489209904,-0.44269478
Gm16344,0.17540697339240327,-21.35988
Tmem206,0.6147083966805011,-0.20432228
Prdm14,0.17540487163149232,-20.968058
Dnajc25,0.6145943954244437,-0.12454472
Socs5,0.17513484173365382,-0.5056371
Mtch2,0.6145147717431871,-0.03680754
Rbm20,0.17507486689729976,-1.2335842
Ccndbp1,0.614482680224149,-0.06495179
Plekha2,0.17507320907339544,-0.22977436
Plcxd3,0.6142393527390604,-0.7958841
Ceacam18,0.17490941169128366,-0.40627888
Tubgcp5,0.6141331531359515,-0.1691734
Napsa,0.17491062931192644,-21.640686
Arhgdib,0.61407318078665,-0.6751709
Arhgef7,0.1745996283498806,-0.3268888
Gm16596,0.6139562131689306,-1.161942
Ruvbl2,0.17458991218806372,-0.1816853
Znhit2,0.6132720486046295,-0.078802444
Ppp6r1,0.17455925064087632,-0.308393
Trmt10b,0.6128373837744875,-0.10459769
Zbtb6,0.17451906071239923,-0.36917242
Gm38025,0.6128951333745716,-1.1663017
Psen2,0.17452760974855583,-0.24915496
Gpd1l,0.612140475825993,-0.09121807
Ahnak,0.17442060581104984,-0.7599781
Gm12728,0.6119517465165324,-0.6054019
Pilrb2,0.17432251133511156,-22.117554
Dpep1,0.6116617774588853,-0.40121824
Lcp1,0.17406687522109343,-0.6688205
Tm6sf1,0.6116116249950079,-0.63073367
Nox1,0.17423410319748722,-20.824097
Nicn1,0.6114467144238344,-0.1089711
Mef2c,0.1741860476163644,-21.705662
Drg1,0.6113551271953045,-0.05658252
Ccdc74a,0.17416690263640575,-21.115334
Sirt1,0.6113543337981946,-0.1655213
Slc9a7,0.17410379259844966,-20.916315
1010001N08Rik,0.6109062661572509,-0.13869922
Hsd3b2,0.1738307698670772,-1.1811404
Gm43573,0.6108113162086355,-0.6398877
Krt14,0.17402929524590774,-20.229641
Kdm7a,0.6104416720470826,-0.06953733
Scarf2,0.17401936152262343,-20.842556
Ube2d1,0.6097311943766544,-0.086899556
Afg3l1,0.1737017300507469,-0.19890603
Zfp457,0.6096732815948739,-0.6289643
Ssrp1,0.173680171679842,-0.15426174
Clasp2,0.609547341710657,-0.2540085
Nbeal1,0.17350720805925926,-0.21112143
Srfbp1,0.6095425678805114,-0.17760609
Dok7,0.17342867205991094,-1.0422003
Gm16253,0.6094096415234054,-0.6980003
Ces2e,0.1733999853905164,-0.4025424
Ppp1r15a,0.6094017359012849,-0.17381045
Htr4,0.17350442943995478,-20.588398
2700012I20Rik,0.6089334567104732,-0.34629968
4930523C07Rik,0.17323213807880733,-0.50025123
Golph3l,0.6089016592047296,-0.07807801
B4galnt3,0.1733665782811895,-21.11536
Pnp,0.6088090784002862,-0.05857393
Stx1b,0.1733571083810555,-21.319117
Gm527,0.6087015330887404,-0.4391135
Dpf3,0.1730871126432513,-0.86806715
Tmprss4,0.6084676590278629,-0.04638397
Retnlb,0.17326778701984058,-20.515314
Tmem201,0.6083985296012755,-0.17733641
Mamdc4,0.17324521282199676,-20.440199
Rnf13,0.607911562153217,-0.09064003
C030010L15Rik,0.1730656251078385,-21.659094
Ocln,0.6077799125059845,-0.073068
Apoa2,0.17269025065836235,-0.5387894
Fam64a,0.6075866762987076,-0.46736494
Gm26711,0.1727536074432993,-21.503939
Sh3glb1,0.6074811986632289,-0.062184937
Gm15540,0.1727347719246029,-20.818197
Fgfrl1,0.6073058262211342,-0.23610567
Dgat1,0.17254696663210184,-0.21681112
Polg2,0.6071594639097595,-0.17649531
Lnpep,0.1725098417410299,-0.5980693
Dscr3,0.6068577299687423,-0.08599626
4933407L21Rik,0.17267602501731777,-20.521389
Pparg,0.6067042053261089,-0.1050531
Sybu,0.1726510398020647,-20.817965
Tom1l1,0.6065618191415272,-0.07927651
Nup93,0.17245740062430479,-0.30502495
Atcay,0.6064918996501807,-0.42173427
Hcst,0.17199747919901973,-1.1091499
Morc2a,0.6063418335103867,-0.11621511
Plxnd1,0.17193481023599422,-1.7866699
Smc3,0.6060796173187387,-0.05900649
2010007H06Rik,0.17186960825069592,-0.67531985
Prkcb,0.6059333852706199,-0.7941111
Pcdhb21,0.17201511757296506,-21.61148
Pdia2,0.6055663664089346,-0.52903754
Desi1,0.17185194538812876,-0.14219274
Lzts2,0.6054606474505808,-0.057346214
Nmi,0.17179555123139983,-0.17877565
Pmf1,0.6053313657912532,-0.07860364
Mfsd1,0.17161572599925484,-0.25185826
Iapp,0.6052731975827124,-0.8001165
Card6,0.171574850447773,-0.46603584
