,logFC,P.Value,adj.P.Val
Lrrc56,-0.12083738,0.8797880585477154,1.0
Acy1,-0.10880635,0.6565490683591497,1.0
Zbtb48,-0.082458764,0.8797943748384662,1.0
Plekhb2,-0.08409301,0.6563517986582714,1.0
6720427I07Rik,-0.13678268,0.8797523145566088,1.0
Tgfb1,-0.24441344,0.6563482820276475,1.0
Ahdc1,-0.20449246,0.8797286330498648,1.0
Slc25a26,-0.23003164,0.6561768544925196,1.0
Rnf170,-0.05915412,0.8796678797969582,1.0
Dcdc2b,-0.930829,0.6561668713158779,1.0
Cnot6l,-0.041409723,0.8795535973411943,1.0
Mtmr7,-0.40724084,0.6560781108132661,1.0
Tmem184c,-0.12745471,0.8792310232057654,1.0
Rgs3,-0.21218918,0.6560437709961633,1.0
Ltk,-0.1033412,0.8791307843979737,1.0
Naa50,-0.081867196,0.6560172099240952,1.0
Insr,-0.047868464,0.8789727983962154,1.0
Dock9,-0.21295689,0.6557890384835688,1.0
Klf11,-0.08753794,0.8785902037415753,1.0
Iws1,-0.12971428,0.6557475060990392,1.0
Galnt3,-0.03394566,0.8785386767516266,1.0
Champ1,-0.25467488,0.6556008465496653,1.0
Lamtor5,-0.021323368,0.8776997013050036,1.0
Ahr,-0.25177285,0.6554640823792262,1.0
Zcchc8,-0.05984905,0.8775269843501381,1.0
Nudt7,-0.18519413,0.6553819661081624,1.0
Pole,-0.12516218,0.8772168287012607,1.0
Rwdd1,-0.07613519,0.6554183015756628,1.0
Tubb2a,-0.051942486,0.8770008071437271,1.0
Fn3krp,-0.6220745,0.6553267304155966,1.0
Cpq,-0.039116353,0.8768181262825712,1.0
Pnrc1,-0.085540175,0.6551136649553679,1.0
Ssbp2,-0.17033085,0.8766528531319924,1.0
Hipk1,-0.1311687,0.6550274338595138,1.0
Rtcb,-0.026406717,0.876441414320265,1.0
Nlk,-0.2542467,0.6550554931068315,1.0
Mia3,-0.024659129,0.8763625421916721,1.0
Map3k8,-0.48300198,0.6548812598196395,1.0
Map2k6,-0.038898196,0.8762683380090758,1.0
Fermt1,-0.08118653,0.6547997071107481,1.0
Slc39a5,-0.04716827,0.8757293128000578,1.0
C030010L15Rik,-0.93749857,0.6548187149350446,1.0
St6galnac4,-0.0641132,0.8755994367311087,1.0
Opn1sw,-0.9031656,0.654761004569846,1.0
Iqgap2,-0.0580187,0.8755048214931487,1.0
1190002N15Rik,-0.33150285,0.6547281838867597,1.0
Ncaph2,-0.03996935,0.8752554915160116,1.0
Gm1141,-1.0019832,0.6545947053024028,1.0
Cwc27,-0.06818179,0.8746322126664854,1.0
Pgrmc2,-0.121117175,0.6543984154098403,1.0
Cog1,-0.040292427,0.874197370177277,1.0
Lipa,-0.3475078,0.6542579346572939,1.0
Dhrs4,-0.023093222,0.8740477654279695,1.0
Gm17586,-0.48591587,0.6537552712695183,1.0
Hist2h2be,-0.08802645,0.8739838216150657,1.0
Hist1h4h,-0.37421668,0.6537509896432933,1.0
Fam63a,-0.034121405,0.87376196942134,1.0
Fam171a1,-0.20786989,0.6534833845925794,1.0
Lamp3,-0.2320276,0.8737004209008696,1.0
Pklr,-0.24307363,0.6534534579320852,1.0
Foxp4,-0.043534756,0.8735495640918312,1.0
Gm7120,-1.0060809,0.6533913946244878,1.0
Elp6,-0.082655534,0.87347141514687,1.0
Epha2,-0.5465211,0.6532891340972555,1.0
Doc2b,-0.25618294,0.8733657456140621,1.0
Coro1c,-0.17070805,0.6532466240466089,1.0
Zfp719,-0.09998484,0.8730190125359435,1.0
Neurod1,-0.3827525,0.6530981515257018,1.0
Troap,-0.19927995,0.8729868688750371,1.0
Znhit6,-0.15775394,0.6529944708955262,1.0
Bcl2l13,-0.06266411,0.8727846274302533,1.0
Slc25a1,-0.1037147,0.6526493048835242,1.0
Tspan33,-0.08165244,0.8727680813263419,1.0
Stil,-0.6522697,0.6526247956879907,1.0
Fam76b,-0.07543419,0.8723156226626632,1.0
Foxk1,-0.29320747,0.6520209037279285,1.0
Mnd1,-0.11089854,0.8721438044544774,1.0
Meaf6,-0.1522526,0.6519687238943186,1.0
Hyal3,-0.2320585,0.8720248267405338,1.0
Vps33b,-0.32465026,0.6514435801833586,1.0
Clcn4,-0.038604904,0.8717443041830937,1.0
Gm14435,-1.0139213,0.6512999409428735,1.0
Psma1,-0.023151128,0.871416553689097,1.0
2010110K18Rik,-0.95281494,0.6512543028277598,1.0
Rasa4,-0.088298075,0.870325426966329,1.0
Rtn3,-0.061101474,0.6512202091077621,1.0
Prrx1,-0.26323432,0.869920844879702,1.0
Cds2,-0.1867263,0.6508927357040917,1.0
Enpp1,-0.06124806,0.869455517428443,1.0
Rpgr,-0.4092972,0.650859005919739,1.0
Nucb1,-0.024547797,0.8693916188189208,1.0
Tmem176b,-0.05079679,0.6500315227209961,1.0
Metrn,-0.060785856,0.8693709331403995,1.0
Lxn,-0.13663758,0.6499861870600575,1.0
Gpr108,-0.02802887,0.8692816425045432,1.0
Mnt,-0.27896923,0.6495892526317093,1.0
Zcwpw1,-0.15537614,0.8686784014697461,1.0
Cdk18,-0.19325507,0.6496272304345476,1.0
Cand1,-0.046050426,0.868482357852954,1.0
Cops8,-0.122143425,0.6494797151175643,1.0
Ncoa7,-0.11511629,0.8684357299233394,1.0
Zfp2,-0.37727118,0.6494575204826134,1.0
Aspm,-0.16222633,0.8681268028982114,1.0
Rere,-0.11743452,0.6493666142740697,1.0
Cenpc1,-0.080446884,0.8681186345459249,1.0
Nsun4,-0.27036527,0.6493379232666889,1.0
Smim6,-0.01829899,0.8680280009974495,1.0
Kidins220,-0.19674444,0.6492847957088042,1.0
Szrd1,-0.039161064,0.8675124070343508,1.0
Pex2,-0.098105505,0.6491699049174005,1.0
C730034F03Rik,-0.167287,0.8673204766058478,1.0
Cep120,-0.27584454,0.6491318805278476,1.0
Pced1a,-0.14960949,0.8673129487831983,1.0
Gm15657,-0.53938156,0.6491064974476702,1.0
Rgs7bp,-0.14916703,0.8672643962807947,1.0
Cd244,-0.12711702,0.6490650119591153,1.0
Zkscan14,-0.09335203,0.8670924449171693,1.0
Ankrd29,-0.9570636,0.6490728213524446,1.0
Mars2,-0.07017163,0.8670669741606144,1.0
Gimap5,-0.32240915,0.6489294043905176,1.0
2210019I11Rik,-0.16131572,0.8669397142476759,1.0
Pate4,-0.6745393,0.6486722239518767,1.0
Gm16740,-0.07335952,0.8668581749076121,1.0
Hyal1,-0.2724147,0.6485533088602073,1.0
Ostf1,-0.031501282,0.8666802740000208,1.0
Ghrhr,-0.9656734,0.6483222546493099,1.0
Mmp15,-0.05549936,0.8664020208451918,1.0
Gm12802,-0.6584066,0.64816607990656,1.0
Chuk,-0.044930782,0.8659403004374493,1.0
Fahd2a,-0.19357957,0.6481109441461286,1.0
Eif3a,-0.021171821,0.86570595732183,1.0
Zbtb10,-0.41566718,0.6480988822272659,1.0
Gpr180,-0.043919627,0.8651770873012472,1.0
Fam110a,-0.14536504,0.6478468719033271,1.0
Cr1l,-0.032907475,0.8651408861784562,1.0
Gna11,-0.08143485,0.6473326176724978,1.0
Bbc3,-0.07225232,0.8651129172293734,1.0
Cd36,-1.0296632,0.6471350742500466,1.0
Tlr1,-0.28179663,0.8649864414301293,1.0
E2f3,-0.4541961,0.6470640879679956,1.0
Asf1a,-0.03245091,0.8640871065084155,1.0
Tcte2,-0.75199205,0.6470434826678135,1.0
Heatr3,-0.09356349,0.8639588128421315,1.0
Nxnl2,-0.14324105,0.6467266262077684,1.0
Tbcd,-0.04818157,0.8639039621105968,1.0
Skp1a,-0.07038853,0.6466960274684573,1.0
Bex4,-0.12775695,0.8635175842462576,1.0
Dnajc15,-0.08053006,0.6465791545396838,1.0
Ints9,-0.08633584,0.8634689028340169,1.0
Dpp9,-0.1664067,0.6465637812778873,1.0
Sec24c,-0.04068272,0.8634062047079684,1.0
Ap4m1,-0.24598427,0.6465194446268498,1.0
Zscan21,-0.10700508,0.8633827026661696,1.0
Ring1,-0.17443848,0.6461821279700721,1.0
Chtf18,-0.18357703,0.8633210407449141,1.0
Arid4a,-0.16384952,0.6461416946951395,1.0
Exosc2,-0.067800984,0.8626368811116117,1.0
Osbpl6,-0.22344139,0.6460119432662309,1.0
Idnk,-0.031636618,0.8625091515405562,1.0
Agtpbp1,-0.3406154,0.645927296806426,1.0
Uchl5,-0.03426368,0.8622044617075295,1.0
Cd44,-0.24417455,0.6459055810557153,1.0
A930024E05Rik,-0.2578407,0.8621122558434736,1.0
Ccbl1,-0.20116237,0.6457222949286896,1.0
Trmt2b,-0.0767251,0.86199298815596,1.0
Gm10718,-1.035245,0.6456895306931196,1.0
Nol7,-0.026505904,0.8617602933643568,1.0
BC107364,-0.9728675,0.6456927863403314,1.0
Opn3,-0.19967715,0.8615934644331704,1.0
Fan1,-0.8187755,0.6456989673724135,1.0
Lman1,-0.022044906,0.8615275520047222,1.0
Fam217b,-0.49283263,0.6453570584475741,1.0
Zpr1,-0.050315823,0.8614990009067809,1.0
Spink1,-0.16020542,0.6453754253143866,1.0
Fam129b,-0.047497015,0.861452101238275,1.0
2200002D01Rik,-0.08589349,0.6451941482929034,1.0
Lclat1,-0.058889467,0.8613917621632456,1.0
Josd1,-0.17003483,0.6451338059483911,1.0
Pkib,-0.27184582,0.8612863873472953,1.0
Mcrs1,-0.13691297,0.6450270667216755,1.0
Lect2,-0.20731924,0.8608760017581267,1.0
Zfp938,-0.2501581,0.6449073828604461,1.0
Actr8,-0.06906945,0.8608632435359189,1.0
Spta1,-0.6612803,0.6448943229447095,1.0
Uba7,-0.15294166,0.8608324052771583,1.0
Eri2,-0.3445831,0.6448261347680158,1.0
Ikzf4,-0.28205517,0.8607339813987288,1.0
Arhgef3,-0.27628434,0.6446510153145513,1.0
Enthd2,-0.09389255,0.8606413765838137,1.0
Prap1,-0.07739728,0.6446282309379171,1.0
Acp1,-0.037625954,0.8602692377518595,1.0
Ywhae,-0.05072803,0.6445422260663789,1.0
Akr1c19,-0.06862146,0.8601149360710056,1.0
Efcab5,-0.6846793,0.644342687030387,1.0
Gm16299,-0.30858687,0.860001985221714,1.0
Hoxb5,-0.6445133,0.6440675935277775,1.0
Nprl3,-0.09659003,0.8600023478984753,1.0
Zfp9,-0.24909434,0.6439496302331836,1.0
Kctd6,-0.090354495,0.8599211137067794,1.0
D130020L05Rik,-0.37729502,0.6437754787021466,1.0
Mcc,-0.11820062,0.8598432636048805,1.0
Sephs2,-0.071199656,0.6437700775847917,1.0
Prkca,-0.04322887,0.8590595472776773,1.0
Sgol2a,-0.78281134,0.6436368098353644,1.0
Pnkp,-0.06359342,0.8584102951979675,1.0
Gm20707,-0.9327556,0.64341106219947,1.0
Sypl,-0.018727979,0.857971918742211,1.0
Cnksr3,-0.5089188,0.6432798784900045,1.0
Usp34,-0.049006276,0.8572082901492734,1.0
Stat5a,-0.41533712,0.6431047444256901,1.0
Lat2,-0.32050028,0.8570587424894941,1.0
Adap2os,-0.98062354,0.6429625045624504,1.0
Chac2,-0.050824948,0.8569869708561761,1.0
Slc25a13,-0.24577601,0.6428730066818584,1.0
Sstr1,-0.18395744,0.8568786969364328,1.0
Ppp6r1,-0.2540755,0.6428297859404088,1.0
Ttc25,-0.2898798,0.8562181006199576,1.0
Trp53i11,-0.26645067,0.6427270037937931,1.0
Dmd,-0.11698687,0.8561037519175166,1.0
Brd7,-0.11662617,0.6422995055117873,1.0
Fam114a2,-0.03247947,0.8558341772917899,1.0
Cep41,-0.4009008,0.6421887751185439,1.0
Polm,-0.1001812,0.8556901681240972,1.0
Fcho1,-0.64088213,0.642188624181526,1.0
Gm11525,-0.3131307,0.8556665282898126,1.0
AI839979,-0.9429353,0.6421379089892927,1.0
Trpa1,-0.20464133,0.855515562481164,1.0
Noc4l,-0.20544016,0.6419233878210486,1.0
Uap1l1,-0.06196631,0.8550667227500319,1.0
Gm2237,-1.0502087,0.6417707522519456,1.0
Gnb1l,-0.131763,0.8550746304367013,1.0
Thsd7a,-0.3976173,0.6416664359604451,1.0
Tcirg1,-0.075816326,0.8549714189783122,1.0
Arntl2,-0.49636915,0.6414431969107831,1.0
Rrp7a,-0.04682796,0.8548152359578982,1.0
Ero1l,-0.13980472,0.641364817392053,1.0
Gga1,-0.058146484,0.854764619337318,1.0
Gm26522,-1.0520744,0.6412836215067984,1.0
Ubr5,-0.063443184,0.8546689784197389,1.0
A830039N20Rik,-0.3356525,0.6412619987560915,1.0
Rnf125,-0.17463183,0.8544036707878042,1.0
Pola2,-0.26571354,0.6411926837886286,1.0
Fars2,-0.047505874,0.8542840765748574,1.0
Itpr1,-0.1685695,0.6411368164688896,1.0
Smc2,-0.078487836,0.8542181611297545,1.0
B3galt5,-0.98792005,0.6411107694997206,1.0
Ipo8,-0.07537911,0.8541916083596073,1.0
Rnaseh1,-0.22315286,0.6409343842685378,1.0
Pqlc1,-0.060512442,0.8533991619327469,1.0
Sms,-0.14341079,0.6408942064574836,1.0
Rnh1,-0.028039293,0.8533295937210147,1.0
AA467197,-0.17593974,0.6408618685840687,1.0
Psme3,-0.039628275,0.8531922219897023,1.0
2310057M21Rik,-0.24472772,0.6408252770366475,1.0
Dhx37,-0.2638874,0.8525489097267696,1.0
Gtf2h3,-0.19858414,0.6407346927880844,1.0
Rgs19,-0.11007014,0.8523573802751603,1.0
Tpd52l1,-0.09180547,0.6404815110468661,1.0
Mrpl20,-0.023873871,0.8522418706654802,1.0
Gm9887,-0.9945138,0.6403249091629368,1.0
Chic1,-0.14974813,0.8519470808071592,1.0
Mrpl34,-0.06361874,0.6401999890414598,1.0
Ptpn13,-0.32302332,0.8517879009463671,1.0
Nbeal1,-0.14156115,0.6401858887583781,1.0
Slc7a1,-0.053237464,0.8513344813433604,1.0
Ccdc173,-0.672149,0.6402027489806821,1.0
Dock1,-0.094368234,0.8513074565744667,1.0
Timm17b,-0.06326942,0.6399502385834823,1.0
Nr2c1,-0.10904945,0.8512761921990759,1.0
Eml3,-0.3507422,0.6396517829253463,1.0
Zfp763,-0.2027479,0.8511780828319391,1.0
Mpg,-0.1492328,0.6395324091696443,1.0
Gm6525,-0.28923878,0.8509421960290179,1.0
Smurf2,-0.20933247,0.6395357087650332,1.0
1500026H17Rik,-0.18521847,0.850646807074026,1.0
Noa1,-0.18904628,0.6394051569589025,1.0
Ctps2,-0.070283614,0.8503572711896594,1.0
Tiparp,-0.35754272,0.6393695607870518,1.0
Ddit4,-0.038926143,0.8495647348958474,1.0
Gm12500,-0.99784285,0.6392717137826489,1.0
Patl1,-0.09481582,0.8493638766591586,1.0
Cnnm2,-0.2722682,0.6391838464256618,1.0
Serac1,-0.33294028,0.8491312951761588,1.0
Smad3,-0.24862206,0.6391743752075867,1.0
Nup133,-0.11188947,0.848930763429292,1.0
Gm42722,-1.0608491,0.6390133502295626,1.0
Pi4k2a,-0.09647546,0.8485384963764939,1.0
Sccpdh,-0.18079989,0.6389648248886011,1.0
Uty,-0.08372991,0.8483894896338846,1.0
Med30,-0.13078918,0.6388535318390264,1.0
Gas2l1,-0.0909518,0.8483855350579634,1.0
Elovl7,-0.11998634,0.6388248474123446,1.0
Mapre3,-0.22303534,0.8479038412724731,1.0
Dixdc1,-0.26354674,0.6385561519001912,1.0
Gm4978,-0.22261906,0.8477464250845786,1.0
Eefsec,-0.23379052,0.6385956051984535,1.0
Stk11,-0.041003097,0.8477484889314919,1.0
Gripap1,-0.17894147,0.6384890671725495,1.0
Yipf3,-0.026115412,0.8473481256735921,1.0
Scg3,-0.56163543,0.6383341100551116,1.0
Rfwd2,-0.047892917,0.8472892630187876,1.0
Ppp3r1,-0.14176303,0.6381469077032516,1.0
Zyg11b,-0.07651889,0.8470633939458647,1.0
Pkd2,-0.30539227,0.6379985493456224,1.0
Abhd16a,-0.044045135,0.8469008455931835,1.0
Dna2,-0.4367658,0.6378756299321631,1.0
Prrg2,-0.057199944,0.8464877065687831,1.0
Prps2,-0.15561342,0.6376488260731143,1.0
Als2cl,-0.13997354,0.8462973998173393,1.0
Ocln,-0.13556837,0.6376260379131968,1.0
Gm12355,-0.12745528,0.8461577081682887,1.0
Vps9d1,-0.35119686,0.6376358071065077,1.0
Rcan1,-0.11103647,0.8457881964806904,1.0
D8Ertd82e,-0.3350362,0.6372977714683465,1.0
Tut1,-0.10706337,0.8453981788313716,1.0
Smarca2,-0.1635292,0.6372230635173235,1.0
Snph,-0.13008979,0.8451149533113421,1.0
Tead3,-0.28954828,0.6370417666972004,1.0
Zfp746,-0.092642814,0.8450608455076121,1.0
Kif15,-0.38918436,0.6370140709519934,1.0
Dnajc1,-0.038949154,0.8444486318114013,1.0
Top2a,-0.15074325,0.636947249529076,1.0
Arpc2,-0.024498269,0.8434798371532708,1.0
Nmrk1,-0.32410604,0.6369341843012221,1.0
Ttc5,-0.080018304,0.8433700587389018,1.0
Hdgf,-0.0693762,0.6367541435885549,1.0
Cdyl,-0.12573175,0.8426108903995971,1.0
Prr3,-0.29381147,0.6366265982117103,1.0
Tmem51os1,-0.14087678,0.8425327905968181,1.0
Recql4,-0.5787084,0.6359165738661746,1.0
Spred1,-0.10497144,0.842299368277071,1.0
Rprml,-0.7800207,0.635764396705408,1.0
Scamp1,-0.03471517,0.8419646985083198,1.0
Zfp943,-0.1848535,0.6356198707178592,1.0
Plekhg6,-0.23307374,0.8419169559108839,1.0
Bdp1,-0.18463613,0.6355803352767717,1.0
Ccdc122,-0.15811813,0.8417078186475309,1.0
Tnfrsf25,-0.586646,0.6351410489158381,1.0
Bcar1,-0.07949023,0.8415397547370895,1.0
Pias3,-0.29229766,0.6341518422710206,1.0
Wbp11,-0.057727296,0.8411787884480871,1.0
Mtrf1,-0.35935888,0.6341178205459757,1.0
Smim12,-0.0558555,0.8406869370162928,1.0
Sdhb,-0.059401058,0.6339221113675044,1.0
Mfsd12,-0.101310104,0.8405062704627629,1.0
1700021F05Rik,-0.12260664,0.6339028808563942,1.0
2310061I04Rik,-0.055175148,0.8402739630429911,1.0
Parp9,-0.33401754,0.633399032189844,1.0
Erlin2,-0.058546513,0.8400679856884969,1.0
Micu3,-0.43147224,0.6331014570459148,1.0
Slc20a2,-0.11618424,0.8397313717378507,1.0
Esf1,-0.104948506,0.633066298590548,1.0
Bod1,-0.04889295,0.8396330893949749,1.0
Slc25a23,-0.20562494,0.6330275261839527,1.0
Ube2d1,-0.07033678,0.8392624344552114,1.0
Ppm1d,-0.24867642,0.6329746916215695,1.0
Vps29,-0.03568324,0.839228286769752,1.0
Pacs2,-0.26064086,0.6329154642041681,1.0
Echdc2,-0.08568827,0.8392125842470751,1.0
Kif23,-0.33348846,0.6328851069161254,1.0
Eif3m,-0.025533257,0.8390927593835082,1.0
Peli2,-0.19163878,0.6328437714602617,1.0
Cap2,-0.35003477,0.8389263874910803,1.0
Noc3l,-0.27221802,0.6328144576018145,1.0
Nup50,-0.057322636,0.8389430224848831,1.0
Ern2,-0.09846296,0.6328096949286726,1.0
Hrsp12,-0.041471507,0.8387091674499398,1.0
Fastkd2,-0.2424195,0.6317206734694094,1.0
Id3,-0.061497647,0.8377072561679624,1.0
Actr1b,-0.13198227,0.6316267329536401,1.0
Creld1,-0.11009697,0.8373632677397184,1.0
Adprm,-0.24533466,0.6316271482523845,1.0
Fam172a,-0.1184468,0.837122498729657,1.0
Nudt19,-0.10107063,0.631417121779632,1.0
Tmem253,-0.21447954,0.8370903829660898,1.0
C2cd3,-0.22715965,0.6312139093293593,1.0
Cpt2,-0.055876806,0.8369407503962683,1.0
Rbbp4,-0.10903542,0.6310261966981553,1.0
Ormdl3,-0.046408035,0.8368435357146821,1.0
Tmem263,-0.10917842,0.6308393967836587,1.0
Rara,-0.12297114,0.8364583106943619,1.0
Fam53a,-0.13742611,0.630838693922386,1.0
Gm26542,-0.18345314,0.8361758938847447,1.0
Aldh18a1,-0.09183226,0.6308203562294161,1.0
Sgsm3,-0.04692726,0.8358519865336447,1.0
Fam222b,-0.24051543,0.6307047626378673,1.0
Htatip2,-0.062363867,0.8358429020691385,1.0
Apoc4,-0.65836686,0.6307657281126366,1.0
Ints5,-0.08752373,0.8358063601148451,1.0
Atm,-0.2545486,0.6306154732000866,1.0
Mrgpre,-0.118321724,0.8357724268113921,1.0
Prep,-0.3164477,0.6306610408232971,1.0
Swsap1,-0.13620743,0.8356486169010433,1.0
Txndc12,-0.114413366,0.6304904797238484,1.0
Fbxo46,-0.12531726,0.8353984487224756,1.0
Clcn5,-0.32671484,0.6300903101432866,1.0
Ppp6r2,-0.24083176,0.8351902591432449,1.0
Inpp5a,-0.27601796,0.6300136657424962,1.0
Slc30a6,-0.053816814,0.8352054258442216,1.0
Fundc1,-0.15464169,0.6299720764959915,1.0
Zdhhc7,-0.0687109,0.8350854827040745,1.0
Acad8,-0.14242871,0.6297394286213371,1.0
Amer1,-0.13471094,0.8349989146143096,1.0
Fam8a1,-0.15498526,0.6296974887578626,1.0
Morc3,-0.09276561,0.8344768805885925,1.0
Gm29458,-1.097886,0.6296315971565444,1.0
Cenpl,-0.10002571,0.8343487349900135,1.0
mt-Nd2,-0.04785012,0.6293939144137211,1.0
Acot6,-0.24330102,0.8340507090645217,1.0
Slc26a2,-0.14162005,0.6293732265372145,1.0
Las1l,-0.062571354,0.8339155269099464,1.0
Dmwd,-0.57812417,0.6293076229031757,1.0
Minpp1,-0.06950992,0.8337692696975738,1.0
Fbxo9,-0.1201859,0.6293381543834967,1.0
Gm43672,-0.16411828,0.8337388146952124,1.0
Pdap1,-0.076429725,0.6292877947503812,1.0
Ttc33,-0.06473736,0.8336668746441227,1.0
Sh3bp2,-0.8673543,0.6293309839689829,1.0
Dbt,-0.0850759,0.833463969018194,1.0
2300009A05Rik,-0.09089294,0.6291618003566954,1.0
Oxsr1,-0.097201236,0.8333463941038457,1.0
Ddb2,-0.3591034,0.6291493046486287,1.0
Gstcd,-0.17351638,0.8333182450695367,1.0
Dclre1b,-0.3616998,0.6291109249050866,1.0
4931440F15Rik,-0.3344248,0.8331878979166001,1.0
Cchcr1,-0.38724414,0.6288110425264353,1.0
Scyl1,-0.05191938,0.8331851658727462,1.0
Glrx2,-0.08025965,0.6287779340742977,1.0
Tex2,-0.08165194,0.832863284071178,1.0
Tex10,-0.30787224,0.6282889595469712,1.0
Ikbkg,-0.09746413,0.832362153078898,1.0
Orc5,-0.22759181,0.6277012873989176,1.0
Gnl3,-0.05320706,0.8322375347423125,1.0
Rnase1,-0.068705894,0.6275500206224625,1.0
Mnat1,-0.059813578,0.8322409493088977,1.0
Gm6563,-0.26162767,0.6272284752462044,1.0
Gm15658,-0.11152381,0.8320908893279962,1.0
Trrap,-0.27245718,0.6272301308005769,1.0
Homez,-0.13279475,0.8319035503275196,1.0
Asb13,-0.20644222,0.6271055669655754,1.0
Nabp2,-0.038773656,0.8316402400286069,1.0
Tgfbr1,-0.21088058,0.6269532362818124,1.0
Bpnt1,-0.04310638,0.8315929583141836,1.0
Pkp3,-0.15244347,0.6268128961141914,1.0
Ugdh,-0.11243997,0.831360074286631,1.0
Cyp3a59,-0.45036116,0.6268144785339115,1.0
Cul4b,-0.12524307,0.8311655178965953,1.0
Pif1,-0.55234945,0.6262976452706757,1.0
Bora,-0.11568411,0.8306972454578267,1.0
Sox12,-0.51134133,0.6263026008771713,1.0
Sema4b,-0.109327525,0.8303929124361616,1.0
Luzp1,-0.13354723,0.6261966074812052,1.0
Gcnt2,-0.3291735,0.8297219707095586,1.0
Gm21814,-0.45647496,0.6258878215026957,1.0
Hdhd2,-0.068535104,0.829643719845427,1.0
Tcaim,-0.4296536,0.625507100081974,1.0
Cc2d2a,-0.17335612,0.8294613186840673,1.0
Tbc1d32,-0.5507382,0.6253460882685602,1.0
Slc38a5,-0.118884824,0.829195752413295,1.0
Kctd11,-0.4768196,0.6253433335474432,1.0
Pipox,-0.12642132,0.8289613135197021,1.0
Tgfa,-0.35987017,0.6253221514945824,1.0
Slbp,-0.044507734,0.8289736161671043,1.0
1810044D09Rik,-0.27607873,0.6252041421041004,1.0
Enah,-0.2763278,0.8288871958885845,1.0
Srgap2,-0.28594032,0.6251468723181506,1.0
Taz,-0.051994223,0.8287864521612045,1.0
Prpf4,-0.19854234,0.6251361261040382,1.0
Gm16432,-0.22132593,0.828281217036763,1.0
Rdh14,-0.11556948,0.6249066023465357,1.0
Tcp11,-0.3550376,0.8282643214524438,1.0
2210406O10Rik,-0.88826823,0.6246361222224632,1.0
Gabre,-0.30673885,0.8282999899443385,1.0
Gcat,-0.09445681,0.6245281918324548,1.0
Abcg1,-0.35533705,0.8279305677016058,1.0
Gosr1,-0.18746497,0.6245120849548622,1.0
Fkbp15,-0.08712772,0.8279570289578703,1.0
Prune,-0.24483937,0.6242058613979953,1.0
Mphosph8,-0.060466886,0.8271127191984264,1.0
Ttc7b,-0.29985654,0.6241668249780175,1.0
Gm15293,-0.03806995,0.8268699039356313,1.0
B630019K06Rik,-0.45230284,0.6240904191487968,1.0
Arpc1a,-0.02898892,0.8267753699823406,1.0
2310009B15Rik,-0.17108282,0.6238404472594745,1.0
Armc1,-0.06454173,0.8267011617274564,1.0
Dstyk,-0.36419684,0.6238620921280135,1.0
Trp53rkb,-0.09474002,0.8255701397310307,1.0
Rp9,-0.07362168,0.6236086001054948,1.0
Capn9,-0.09884246,0.8252958192693303,1.0
Ppox,-0.23024814,0.6235576084290771,1.0
Med26,-0.11478581,0.8252116889052665,1.0
Ncbp1,-0.17330135,0.6234445013999548,1.0
Fancg,-0.20222414,0.8251815432113926,1.0
Psmb10,-0.0868815,0.623400862416496,1.0
Polr3b,-0.15143497,0.8251022275517662,1.0
Rabif,-0.17870405,0.6234025036306796,1.0
Zmym5,-0.06336676,0.824906771354432,1.0
Hdac5,-0.20935154,0.6232049723099824,1.0
Tmem243,-0.088192716,0.8246504033697147,1.0
Rasd1,-0.20442963,0.6231844168733516,1.0
Pnn,-0.048754208,0.8245159287906372,1.0
Zfp770,-0.4372119,0.6232042594044755,1.0
2010109A12Rik,-0.2592684,0.8242315734248584,1.0
Ncoa1,-0.20566036,0.6230109860314146,1.0
Ext2,-0.075151116,0.8239225364208744,1.0
Ubac1,-0.17368142,0.6228591019713517,1.0
Hebp2,-0.09445766,0.8236497024355653,1.0
Zmym4,-0.2557426,0.6228014425704473,1.0
Tgds,-0.09587195,0.82353532697084,1.0
Slc26a10,-1.1255447,0.6227566577000947,1.0
Fam101a,-0.35569188,0.8232061826623496,1.0
Gpr27,-1.1260407,0.6226498406997967,1.0
Rab5c,-0.043138273,0.8231248718792492,1.0
Rhobtb3,-0.31154457,0.6226177438148792,1.0
Sec23b,-0.043585964,0.8230561064713559,1.0
Csgalnact2,-0.360323,0.6226223583391095,1.0
Teddm2,-0.19169645,0.8226421966611046,1.0
Slc25a40,-0.45239687,0.622294317630466,1.0
Ube2e1,-0.032720864,0.8224261515634719,1.0
Pithd1,-0.11283003,0.6221458102380628,1.0
Slc25a15,-0.06566837,0.8214927799527552,1.0
Pik3ca,-0.16865127,0.6221221179864873,1.0
Rad52,-0.1165497,0.8213288947895638,1.0
Cyb5d2,-0.43578565,0.6220720898937393,1.0
Wbp4,-0.058407642,0.8213417398379452,1.0
E230013L22Rik,-0.48344544,0.6219131289932416,1.0
Unc50,-0.03682012,0.8212032959185683,1.0
Ube2o,-0.3022112,0.6218524787541062,1.0
Fam120b,-0.10104273,0.8211906168189608,1.0
Gm44037,-1.1302371,0.621634470204695,1.0
Id4,-0.15848081,0.8211131203071576,1.0
Ndst1,-0.21067855,0.621636928359064,1.0
Leng8,-0.06666808,0.821088368955946,1.0
Sptssb,-1.131257,0.621376162212682,1.0
Nupl2,-0.15418239,0.8210246772379826,1.0
Ncmap,-1.0238532,0.6211583004548284,1.0
Phldb1,-0.13091227,0.8210135179060138,1.0
