,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Dennd4c,0.042254947,,,0.6726540597745715,1.0,,0.042254947
Tmub2,0.10333092,,,0.6726540597745715,1.0,,0.10333092
Als2cr12,0.52076143,,,0.6728538944346983,1.0,,0.52076143
Klhl21,0.17082728,,,0.6728538944346983,1.0,,0.17082728
Wwox,0.03114486,,,0.6734535369999347,1.0,,0.03114486
Cald1,0.45577526,,,0.6734535369999347,1.0,,0.45577526
Ypel1,0.98108584,,,0.6737534361602998,1.0,,0.98108584
Ung,0.07366874,,,0.6740533871836809,1.0,,0.07366874
Ankrd37,0.32582912,,,0.6745534206940162,1.0,,0.32582912
Platr4,1.3050904,,,0.675053597959661,1.0,,1.3050904
Pigh,0.07232126,,,0.6751536506464351,1.0,,0.07232126
Trap1,0.04876988,,,0.6756540001635025,1.0,,0.04876988
Aarsd1,0.35258326,,,0.6756540001635025,1.0,,0.35258326
Bsn,0.07754078,,,0.6756540001635025,1.0,,0.07754078
Rbm4b,0.06676364,,,0.6757540872727275,1.0,,0.06676364
Fam187b,0.12920348,,,0.6761544930107414,1.0,,0.12920348
Camsap3,0.024523795,,,0.6763547302387363,1.0,,0.024523795
Mmgt1,0.04762955,,,0.6764548574370586,1.0,,0.04762955
Fig4,0.14340456,,,0.676655128994603,1.0,,0.14340456
Trappc12,0.10684127,,,0.6769555792099118,1.0,,0.10684127
Osbpl9,0.0715077,,,0.6783583593916535,1.0,,0.0715077
Gm13066,22.803396,,,0.6788596228725006,1.0,,22.803396
Sfxn5,0.72734714,,,0.6793610284415391,1.0,,0.72734714
Atg2b,0.06747636,,,0.6794613265887943,1.0,,0.06747636
Ubxn8,0.056984022,,,0.6794613265887943,1.0,,0.056984022
Etv3,0.07689481,,,0.6799629024065659,1.0,,0.07689481
Calm3,0.03335738,,,0.680263915906264,1.0,,0.03335738
Vopp1,0.030748496,,,0.6806653464956538,1.0,,0.030748496
Tmem104,0.46151453,,,0.6807657182855273,1.0,,0.46151453
Pcmtd1,0.01664755,,,0.6810668675722049,1.0,,0.01664755
Pde3a,0.08735014,,,0.6810668675722049,1.0,,0.08735014
Ripk3,0.076557234,,,0.6811672619682385,1.0,,0.076557234
Gm16863,0.8377739,,,0.6812676620119026,1.0,,0.8377739
Cat,0.06430896,,,0.6812676620119026,1.0,,0.06430896
Bcl11b,0.024423786,,,0.681669318631573,1.0,,0.024423786
Slc39a2,1.3852801,,,0.681669318631573,1.0,,1.3852801
Xk,0.21593086,,,0.681669318631573,1.0,,0.21593086
Fam168b,0.076498576,,,0.6819706203197631,1.0,,0.076498576
Xpo1,0.04545571,,,0.6820710654881295,1.0,,0.04545571
Siae,0.060549162,,,0.6822719727239166,1.0,,0.060549162
Stx7,0.0663023,,,0.6825733758017227,1.0,,0.0663023
2210019I11Rik,0.40190813,,,0.6832768464762892,1.0,,0.40190813
Filip1l,0.02655707,,,0.6832768464762892,1.0,,0.02655707
Mtmr2,0.13984506,,,0.6836789532771814,1.0,,0.13984506
Mical2,0.021856653,,,0.6838800403345022,1.0,,0.021856653
Mrpl53,0.6743895,,,0.6840811498129734,1.0,,0.6743895
G730003C15Rik,0.43768468,,,0.6842822817000139,1.0,,0.43768468
Zfp58,0.3777887,,,0.684382856042815,1.0,,0.3777887
Ostc,-0.003157806,,,0.6844834359830385,1.0,,-0.003157806
Dmpk,0.20838131,,,0.684684612649457,1.0,,0.20838131
Il15ra,0.19044115,,,0.684684612649457,1.0,,0.19044115
Wdr5,0.05229546,,,0.6848858116866745,1.0,,0.05229546
Hist1h2bj,0.40164244,,,0.6852882768231023,1.0,,0.40164244
Dmtf1,0.034922063,,,0.6865969049422723,1.0,,0.034922063
Zfp40,0.60256046,,,0.6865969049422723,1.0,,0.60256046
A230046K03Rik,0.20500794,,,0.6869997490419879,1.0,,0.20500794
Gm10146,0.12918833,,,0.6873019404645484,1.0,,0.12918833
Ppa2,0.035875354,,,0.6876041818520309,1.0,,0.035875354
Uvssa,0.070253864,,,0.687704940077122,1.0,,0.070253864
Zfyve21,0.046379372,,,0.6878057038475395,1.0,,0.046379372
Gm13710,2.022406,,,0.6880072480180184,1.0,,2.022406
Chad,1.757741,,,0.6880072480180184,1.0,,1.757741
Gltpd2,1.0955074,,,0.6883096058240825,1.0,,1.0955074
Hist1h4b,1.649901,,,0.6888136461961045,1.0,,1.649901
Rpl13a-ps1,0.09600025,,,0.6888136461961045,1.0,,0.09600025
Hdac8,0.17640689,,,0.6890153010512441,1.0,,0.17640689
Ptp4a3,0.12688354,,,0.6892169780052444,1.0,,0.12688354
Fads3,0.30948088,,,0.6893178247653484,1.0,,0.30948088
Zfp281,0.19511431,,,0.6897212669893972,1.0,,0.19511431
Klf2,0.47692463,,,0.6899230211893562,1.0,,0.47692463
Sox12,0.9907074,,,0.6901247974309829,1.0,,0.9907074
Cc2d1a,-0.015739717,,,0.6902256938134459,1.0,,-0.015739717
Kdm5d,0.06242752,,,0.690528415988344,1.0,,0.06242752
Larp1,0.035507124,,,0.690528415988344,1.0,,0.035507124
Gda,0.5839914,,,0.6907302582786194,1.0,,0.5839914
F5,0.9901076,,,0.6907302582786194,1.0,,0.9901076
Jak3,0.8394286,,,0.6907302582786194,1.0,,0.8394286
Gm15417,0.08210386,,,0.6911340088186766,1.0,,0.08210386
Herpud1,0.04344974,,,0.6914368793881073,1.0,,0.04344974
Atmin,0.027774714,,,0.691537847219777,1.0,,0.027774714
Misp,0.053882282,,,0.6916388205363857,1.0,,0.053882282
Golph3,0.015905518,,,0.6917397993363388,1.0,,0.015905518
Bhlhb9,0.3517151,,,0.6921437693376857,1.0,,0.3517151
Josd1,-0.0145993205,,,0.6922447755304266,1.0,,-0.0145993205
Nipa2,0.04568527,,,0.6922447755304266,1.0,,0.04568527
Rgn,0.05509947,,,0.6926488550231097,1.0,,0.05509947
Ext2,0.060283672,,,0.6927498885687235,1.0,,0.060283672
Cpsf6,0.042573474,,,0.6927498885687235,1.0,,0.042573474
Snapc5,0.039906185,,,0.6928509275801189,1.0,,0.039906185
Gm26761,1.4978454,,,0.6933562045678658,1.0,,1.4978454
Nek3,0.23382525,,,0.6936594362475526,1.0,,0.23382525
Otulin,0.055323694,,,0.6936594362475526,1.0,,0.055323694
Rab13,0.05000163,,,0.6938616179602736,1.0,,0.05000163
Sec16b,0.11419939,,,0.6938616179602736,1.0,,0.11419939
Fam214b,0.36953765,,,0.6941649313867274,1.0,,0.36953765
Syt14,1.6166886,,,0.6943671675572565,1.0,,1.6166886
Vps50,0.10448237,,,0.6943671675572565,1.0,,0.10448237
R3hcc1l,0.05379521,,,0.6944682938035818,1.0,,0.05379521
Tceb3,0.08621463,,,0.6944682938035818,1.0,,0.08621463
Gm20939,0.8386949,,,0.694569425488477,1.0,,0.8386949
Tnpo1,0.045726437,,,0.6947717051675635,1.0,,0.045726437
Vwa5b2,0.6801549,,,0.6949740065816862,1.0,,0.6801549
Hes2,1.4850551,,,0.6949740065816862,1.0,,1.4850551
Gdf15,0.45923814,,,0.6952774994279863,1.0,,0.45923814
Atf6b,0.05312202,,,0.6953786745636975,1.0,,0.05312202
Prkcd,0.05105795,,,0.6954798551235384,1.0,,0.05105795
Mospd3,0.014323446,,,0.6954798551235384,1.0,,0.014323446
Ahi1,1.2424703,,,0.6957834293317793,1.0,,1.2424703
Pskh1,0.051030446,,,0.6958846315720773,1.0,,0.051030446
Ubxn11,0.7868055,,,0.6961882707831255,1.0,,0.7868055
Lyn,0.24654628,,,0.6962894946781675,1.0,,0.24654628
Acss1,0.02764499,,,0.6963907239828758,1.0,,0.02764499
C730034F03Rik,0.28088322,,,0.6964919586956417,1.0,,0.28088322
Tle6,0.7761356,,,0.6965931988148565,1.0,,0.7761356
RP23-60P18.10,0.17709555,,,0.6973020308947294,1.0,,0.17709555
Mid1,0.55006313,,,0.6975046029123952,1.0,,0.55006313
Abcb9,0.07779375,,,0.6978085013624513,1.0,,0.07779375
Zdhhc24,0.2760719,,,0.6980111272593841,1.0,,0.2760719
Rai1,-0.014346316,,,0.6982137746854457,1.0,,-0.014346316
Rab5a,0.025868611,,,0.6985177861634169,1.0,,0.025868611
Hist1h2an,0.61918324,,,0.6988218460092981,1.0,,0.61918324
Gm5786,0.060440406,,,0.7001399965285535,1.0,,0.060440406
Kcnab1,2.9812398,,,0.7002414302060402,1.0,,2.9812398
2810030D12Rik,0.2829112,,,0.7002414302060402,1.0,,0.2829112
Prkar2b,0.6202322,,,0.7004443135995574,1.0,,0.6202322
Gata4,0.069187984,,,0.7004443135995574,1.0,,0.069187984
Apol10a,0.13309337,,,0.7005457633123482,1.0,,0.13309337
Hnf1a,0.13891374,,,0.7007486787618924,1.0,,0.13891374
Fam222b,0.3521067,,,0.7010530919718032,1.0,,0.3521067
Mynn,0.13126563,,,0.7010530919718032,1.0,,0.13126563
Egfl8,0.5598827,,,0.7012560607832234,1.0,,0.5598827
Tma16,0.06752723,,,0.7013575531855116,1.0,,0.06752723
Chpf,0.12145096,,,0.7021696841074505,1.0,,0.12145096
Ndufs6,0.03261437,,,0.7023727700294013,1.0,,0.03261437
Phf19,0.39539403,,,0.7026774387531174,1.0,,0.39539403
2210404O09Rik,0.2252473,,,0.7028805777771515,1.0,,0.2252473
Neto2,0.4728363,,,0.702982155246756,1.0,,0.4728363
Gm4724,0.9878141,,,0.702982155246756,1.0,,0.9878141
Hspa4l,0.04354497,,,0.7031853260930041,1.0,,0.04354497
Ccdc69,0.96271527,,,0.7039982213330741,1.0,,0.96271527
Pea15a,0.49715823,,,0.7040998570449024,1.0,,0.49715823
Pfas,0.07766542,,,0.7043031443218442,1.0,,0.07766542
Gm17249,0.5900323,,,0.704506452725628,1.0,,0.5900323
9030622O22Rik,0.5413673,,,0.7046081148460077,1.0,,0.5413673
Lig1,0.04678871,,,0.7046081148460077,1.0,,0.04678871
Grtp1,0.037265148,,,0.7048114549155848,1.0,,0.037265148
Agbl3,0.99470717,,,0.7052181983243051,1.0,,0.99470717
Mast3,0.17094696,,,0.7053198973481198,1.0,,0.17094696
Sema6d,0.16269727,,,0.7054216016373217,1.0,,0.16269727
4930524J08Rik,0.6143229,,,0.7057267460809091,1.0,,0.6143229
Urah,0.04388355,,,0.7059302020069402,1.0,,0.04388355
Grwd1,0.12096667,,,0.7059302020069402,1.0,,0.12096667
Dll3,0.7222531,,,0.7060319378541424,1.0,,0.7222531
Tmem81,0.5392915,,,0.7067442358033567,1.0,,0.5392915
Mettl7a1,0.01948008,,,0.7071513785736274,1.0,,0.01948008
Zbtb4,0.38557616,,,0.7072531773601256,1.0,,0.38557616
Azin1,0.045154236,,,0.7074567906343674,1.0,,0.045154236
Hip1r,0.057381924,,,0.7076604248326726,1.0,,0.057381924
9030624J02Rik,0.029910663,,,0.7077622497742494,1.0,,0.029910663
Atp11b,0.059771977,,,0.7080677559489911,1.0,,0.059771977
C2cd4d,1.5600713,,,0.7081696017851056,1.0,,1.5600713
Il20rb,1.508101,,,0.7085770373084592,1.0,,1.508101
Tmem216,0.076113485,,,0.7087807863544815,1.0,,0.076113485
Socs4,0.033510704,,,0.7088826686928291,1.0,,0.033510704
2610020C07Rik,0.49446225,,,0.7089845562392101,1.0,,0.49446225
Fes,1.0675027,,,0.7091883469494961,1.0,,1.0675027
Gm21967,-0.008612848,,,0.709290250110113,1.0,,-0.008612848
Klhl5,0.13371369,,,0.7093921584721865,1.0,,0.13371369
Gm2415,0.36067033,,,0.7095959907941237,1.0,,0.36067033
Mterf1b,1.4136934,,,0.7097998439021458,1.0,,1.4136934
Tmem55b,0.06619234,,,0.7097998439021458,1.0,,0.06619234
Hykk,0.3028146,,,0.7100037177830859,1.0,,0.3028146
Gm44040,1.6657883,,,0.7106154639316832,1.0,,1.6657883
Pxylp1,-0.010663609,,,0.7108194207725416,1.0,,-0.010663609
Pola2,0.13654824,,,0.7110233983204187,1.0,,0.13654824
Aldh3b2,0.2862407,,,0.7110233983204187,1.0,,0.2862407
Hist1h3f,1.178565,,,0.7110233983204187,1.0,,1.178565
Naip1,0.07017271,,,0.7112273965621213,1.0,,0.07017271
Scmh1,0.12648387,,,0.7112273965621213,1.0,,0.12648387
Hsd17b6,0.99697596,,,0.7112273965621213,1.0,,0.99697596
Slc25a44,0.07991705,,,0.7113294034390332,1.0,,0.07991705
Naaa,0.035709586,,,0.7115334326967269,1.0,,0.035709586
Gpr180,0.092839815,,,0.7117374826152436,1.0,,0.092839815
Cbr3,1.1634362,,,0.7118395153181829,1.0,,1.1634362
Crbn,0.14161924,,,0.7120435962031663,1.0,,0.14161924
Atraid,0.07336493,,,0.7121456443819063,1.0,,0.07336493
Sphk2,0.015912203,,,0.7123497562036215,1.0,,0.015912203
Gm15446,0.75106776,,,0.7124518198432912,1.0,,0.75106776
Mbd1,0.08747592,,,0.7126559625719886,1.0,,0.08747592
Herpud2,0.02485294,,,0.7126559625719886,1.0,,0.02485294
Ralgapb,0.069537,,,0.7126559625719886,1.0,,0.069537
Tmem38b,0.033931956,,,0.712860125888806,1.0,,0.033931956
Gpat4,0.024490718,,,0.7129622152636244,1.0,,0.024490718
Jmjd4,0.35720178,,,0.7132685142338633,1.0,,0.35720178
Flii,0.037471395,,,0.7132685142338633,1.0,,0.037471395
Ndrg3,0.01110941,,,0.7132685142338633,1.0,,0.01110941
A130051J06Rik,0.8067444,,,0.7137791152375508,1.0,,0.8067444
Mrps23,0.042008307,,,0.7139833915523669,1.0,,0.042008307
Elac1,0.24691917,,,0.7140855373988634,1.0,,0.24691917
Leap2,0.65010273,,,0.7140855373988634,1.0,,0.65010273
A1cf,0.056373127,,,0.7141876883692089,1.0,,0.056373127
Tmem167b,0.06692571,,,0.7143920056748145,1.0,,0.06692571
Plekhg5,0.22071779,,,0.7146985200206342,1.0,,0.22071779
Epha1,0.05668139,,,0.7151072774018793,1.0,,0.05668139
Psmc1,0.015892688,,,0.7151072774018793,1.0,,0.015892688
Hsd3b2,1.12802,,,0.7151072774018793,1.0,,1.12802
Ccne2,0.08371155,,,0.7153116867426896,1.0,,0.08371155
S100a5,3.1591537,,,0.7156183390292745,1.0,,3.1591537
Fam117b,0.06598471,,,0.7156183390292745,1.0,,0.06598471
Fbxl15,0.052833684,,,0.7158227993845272,1.0,,0.052833684
Chst12,2.6401742,,,0.7160272801222911,1.0,,2.6401742
Surf6,0.18348825,,,0.7161295281304583,1.0,,0.18348825
Sptssb,2.7208998,,,0.7162317812292649,1.0,,2.7208998
Gm37305,0.45265603,,,0.7162317812292649,1.0,,0.45265603
Prdm10,0.3716289,,,0.7163340394170477,1.0,,0.3716289
Il34,1.9707084,,,0.7164363026921428,1.0,,1.9707084
Nub1,0.063541375,,,0.7165385710528864,1.0,,0.063541375
Slc11a2,0.05271157,,,0.7166408444976147,1.0,,0.05271157
Nipa1,0.5722852,,,0.7167431230246628,1.0,,0.5722852
Nup62,0.021953216,,,0.7167431230246628,1.0,,0.021953216
Scfd2,0.065506846,,,0.7171522879227564,1.0,,0.065506846
Tmem18,0.16871244,,,0.7171522879227564,1.0,,0.16871244
Gins4,0.08390904,,,0.7173569008224274,1.0,,0.08390904
Prr11,0.23755156,,,0.7175615340047428,1.0,,0.23755156
Pfdn2,0.03105638,,,0.7176638581977255,1.0,,0.03105638
Lrrc75a,0.1492022,,,0.7182779096761217,1.0,,0.1492022
Layn,1.0536559,,,0.7194041431630179,1.0,,1.0536559
C330021F23Rik,0.2160479,,,0.7194041431630179,1.0,,0.2160479
Elf2,0.01571205,,,0.7195065582825483,1.0,,0.01571205
Hist1h4a,0.94215965,,,0.7196089784376835,1.0,,0.94215965
Arih2,0.09293804,,,0.7200187093808221,1.0,,0.09293804
Spryd3,0.12193382,,,0.7200187093808221,1.0,,0.12193382
Noc4l,0.07466942,,,0.7203260603800554,1.0,,0.07466942
Mesp1,0.8609539,,,0.7208384124674833,1.0,,0.8609539
Trim59,0.05154906,,,0.7210433884110852,1.0,,0.05154906
Gm17259,0.33644816,,,0.7210433884110852,1.0,,0.33644816
2010308F09Rik,0.81610817,,,0.7212483843966524,1.0,,0.81610817
Gm340,0.7936845,,,0.7214534004107729,1.0,,0.7936845
Ccdc51,0.021437658,,,0.7214534004107729,1.0,,0.021437658
Plekhf1,0.94766325,,,0.7214534004107729,1.0,,0.94766325
Crip2,0.5734421,,,0.7216584364400299,1.0,,0.5734421
Csnk1e,0.064222336,,,0.7216584364400299,1.0,,0.064222336
Ddx51,0.094978824,,,0.7220685684902661,1.0,,0.094978824
Rhbdd1,0.12930585,,,0.7220685684902661,1.0,,0.12930585
Nol11,0.03328426,,,0.7220685684902661,1.0,,0.03328426
Strbp,0.018462408,,,0.7222736644843906,1.0,,0.018462408
Morn2,0.02410823,,,0.7222736644843906,1.0,,0.02410823
Mfap3,0.07865044,,,0.7222736644843906,1.0,,0.07865044
Cep135,0.27725258,,,0.7223762199678279,1.0,,0.27725258
Zyx,0.03810235,,,0.7224787804399426,1.0,,0.03810235
Timeless,0.059916873,,,0.7224787804399426,1.0,,0.059916873
Mettl9,0.004789888,,,0.7226839163434838,1.0,,0.004789888
Mblac1,0.31725585,,,0.7226839163434838,1.0,,0.31725585
Arrb1,0.03721641,,,0.7226839163434838,1.0,,0.03721641
Exog,0.10251054,,,0.7227864917715501,1.0,,0.10251054
Sp110,0.2150073,,,0.7230942479407608,1.0,,0.2150073
Ptpn12,0.10646842,,,0.7230942479407608,1.0,,0.10646842
Nampt,0.0880085,,,0.7231968432865645,1.0,,0.0880085
Crybb3,0.9059192,,,0.7239151499194356,1.0,,0.9059192
Bloc1s5,0.087304816,,,0.7242230701046624,1.0,,0.087304816
Gm14167,0.69233173,,,0.7245310349154712,1.0,,0.69233173
Sh3pxd2b,0.5418581,,,0.7245310349154712,1.0,,0.5418581
Srr,0.3276696,,,0.724633699761341,1.0,,0.3276696
Ppp6r2,1.5339766,,,0.7247363695588684,1.0,,1.5339766
Mzf1,1.551605,,,0.7247363695588684,1.0,,1.551605
Hnmt,0.66208327,,,0.7247363695588684,1.0,,0.66208327
Bcam,0.34568503,,,0.7251470982318364,1.0,,0.34568503
Slc38a4,1.3669202,,,0.7253524922344239,1.0,,1.3669202
Zfp429,0.33352512,,,0.7254551966463387,1.0,,0.33352512
Psip1,0.05399059,,,0.7256606202829727,1.0,,0.05399059
Exoc3l4,0.12120509,,,0.7257633395043157,1.0,,0.12120509
Tnfrsf18,0.69507426,,,0.7257633395043157,1.0,,0.69507426
Parp10,0.17363311,,,0.7263797583683479,1.0,,0.17363311
Tmem98,0.06734248,,,0.7264825120859149,1.0,,0.06734248
Gm16136,0.20436019,,,0.7272019258098339,1.0,,0.20436019
Atp9b,0.17177705,,,0.7275103196525614,1.0,,0.17177705
Ccdc18,0.15430829,,,0.7276131274111048,1.0,,0.15430829
Alg10b,0.5560244,,,0.7277159400723103,1.0,,0.5560244
Mybl1,0.77698535,,,0.7278187576344842,1.0,,0.77698535
Ugt2b5,0.47279245,,,0.7280244074549624,1.0,,0.47279245
B4galt7,0.12453632,,,0.7281272397098785,1.0,,0.12453632
Rab2a,0.023498887,,,0.7285386176545119,1.0,,0.023498887
Pak6,0.7165262,,,0.7286414743634367,1.0,,0.7165262
Chka,0.029496586,,,0.7287443359580767,1.0,,0.029496586
Angptl6,0.17591377,,,0.7292587171576315,1.0,,0.17591377
Ptar1,0.6977978,,,0.7292587171576315,1.0,,0.6977978
Rad52,0.18517944,,,0.7292587171576315,1.0,,0.18517944
Gm17619,0.0019276154,,,0.7294645037780749,1.0,,0.0019276154
2510002D24Rik,0.0354431,,,0.7296703098870736,1.0,,0.0354431
Tex2,0.095767535,,,0.7297732202455354,1.0,,0.095767535
Kcnk1,0.057824556,,,0.7297732202455354,1.0,,0.057824556
Crebrf,0.0676283,,,0.7298761354710404,1.0,,0.0676283
Ehbp1l1,0.10812224,,,0.7298761354710404,1.0,,0.10812224
Slc34a2,22.901579,,,0.730081980516384,1.0,,22.901579
Pnisr,-0.0024601247,,,0.730081980516384,1.0,,-0.0024601247
Rhd,22.443916,,,0.730081980516384,1.0,,22.443916
Tenm4,22.655571,,,0.730081980516384,1.0,,22.655571
Shroom4,22.45761,,,0.730081980516384,1.0,,22.45761
Gm13248,22.745806,,,0.730081980516384,1.0,,22.745806
Lix1,22.798868,,,0.730081980516384,1.0,,22.798868
Ssbp4,0.06179825,,,0.730081980516384,1.0,,0.06179825
Vta1,0.09188563,,,0.73039078454474,1.0,,0.09188563
Dpep1,0.3284014,,,0.7308025912371089,1.0,,0.3284014
Snap29,0.06868978,,,0.7310085236903454,1.0,,0.06868978
Bahcc1,0.18111296,,,0.7311114971877712,1.0,,0.18111296
Aldh1a7,0.25587273,,,0.7315234396098041,1.0,,0.25587273
Glce,0.103652254,,,0.7316264373148806,1.0,,0.103652254
Zfp605,0.5236014,,,0.7321414983524954,1.0,,0.5236014
Ubox5,0.24352284,,,0.7326566800875829,1.0,,0.24352284
Angptl8,0.42435047,,,0.7327597308995387,1.0,,0.42435047
Rab3a,0.105335414,,,0.7327597308995387,1.0,,0.105335414
Ttc7,0.05565537,,,0.7327597308995387,1.0,,0.05565537
9030407P20Rik,0.62144846,,,0.7329658469747395,1.0,,0.62144846
Cwc27,0.012022902,,,0.7333781368825032,1.0,,0.012022902
Nkapl,0.42740935,,,0.7335843106877459,1.0,,0.42740935
Gbp7,0.7818951,,,0.7337905037090086,1.0,,0.7818951
Gm15706,0.06569041,,,0.7338936074213755,1.0,,0.06569041
Ccdc77,-0.022806862,,,0.7339967159326208,1.0,,-0.022806862
Gm17197,0.41868013,,,0.7342029473449078,1.0,,0.41868013
Chm,0.085505575,,,0.7344091979321906,1.0,,0.085505575
Arhgap24,0.015823552,,,0.7345123304121798,1.0,,0.015823552
Zfp442,0.21796836,,,0.7350280646071639,1.0,,0.21796836
Tmem135,0.061671387,,,0.7351312257931877,1.0,,0.061671387
Sowaha,0.04755601,,,0.7352343917575589,1.0,,0.04755601
Atp8a2,0.09933262,,,0.7356471033642635,1.0,,0.09933262
Eral1,0.07902508,,,0.7357502931946784,1.0,,0.07902508
Rsl1,0.7958012,,,0.7357502931946784,1.0,,0.7958012
Ighmbp2,0.20089039,,,0.7360598912874756,1.0,,0.20089039
Pitrm1,0.023509085,,,0.7360598912874756,1.0,,0.023509085
Zfp362,0.102654055,,,0.7362663138334895,1.0,,0.102654055
Ccdc167,0.061138436,,,0.736472755417483,1.0,,0.061138436
Stau1,-0.022212127,,,0.7366792160257318,1.0,,-0.022212127
Cttn,0.022315895,,,0.736782453459662,1.0,,0.022315895
Auts2,0.041489143,,,0.7369889425785516,1.0,,0.041489143
Parp12,0.033958722,,,0.7371954506873677,1.0,,0.033958722
Nptxr,0.7136743,,,0.7371954506873677,1.0,,0.7136743
Aldoc,0.31764287,,,0.7371954506873677,1.0,,0.31764287
Slc46a3,2.1707678,,,0.7372987118587049,1.0,,2.1707678
Cactin,0.08969409,,,0.7374019777723715,1.0,,0.08969409
Pkn2,0.016095266,,,0.7377118039501656,1.0,,0.016095266
Fndc3b,0.02600324,,,0.7378150888159667,1.0,,0.02600324
L3hypdh,0.48329374,,,0.7379183784155048,1.0,,0.48329374
Iars,0.042814534,,,0.7381249718089138,1.0,,0.042814534
Tmem229a,2.0274312,,,0.7381249718089138,1.0,,2.0274312
Gm26810,1.944099,,,0.7381249718089138,1.0,,1.944099
Shc1,0.053986143,,,0.7383315841166354,1.0,,0.053986143
Abca2,0.13721664,,,0.73864153801245,1.0,,0.13721664
3110070M22Rik,1.5606716,,,0.7387448654199672,1.0,,1.5606716
Rab27b,0.018739076,,,0.7392615731969305,1.0,,0.018739076
Ocm,0.8861391,,,0.739571654392611,1.0,,0.8861391
Ptk7,0.22744074,,,0.739571654392611,1.0,,0.22744074
Tmed1,0.07773611,,,0.7396750242024179,1.0,,0.07773611
Timm10b,0.02551732,,,0.7399851618414481,1.0,,0.02551732
C1rl,1.4853761,,,0.7401919437582343,1.0,,1.4853761
Tbc1d8b,0.1869687,,,0.7402953417586833,1.0,,0.1869687
C920006O11Rik,0.38738003,,,0.7402953417586833,1.0,,0.38738003
Fam149b,0.040860467,,,0.7403987444515363,1.0,,0.040860467
Galns,0.054625507,,,0.7409158282414615,1.0,,0.054625507
Ttpa,0.6344692,,,0.7412261347137991,1.0,,0.6344692
Bin3,0.033390243,,,0.741433029082567,1.0,,0.033390243
Akr1e1,0.023960907,,,0.741433029082567,1.0,,0.023960907
Mcm2,0.08399949,,,0.741536483277931,1.0,,0.08399949
Zfp946,0.052136067,,,0.7419503467589255,1.0,,0.052136067
Scrn3,0.2967757,,,0.7421573064949416,1.0,,0.2967757
Recql4,0.24406393,,,0.7421573064949416,1.0,,0.24406393
Alppl2,0.29154083,,,0.7422607933557765,1.0,,0.29154083
Dctn4,0.07317712,,,0.7424677810544507,1.0,,0.07317712
Brd9,0.08516373,,,0.7424677810544507,1.0,,0.08516373
Zbtb42,0.28089815,,,0.742571281888829,1.0,,0.28089815
Tbc1d9,0.43658814,,,0.7426747873775941,1.0,,0.43658814
Nup88,0.023086088,,,0.7426747873775941,1.0,,0.023086088
Me2,0.03260094,,,0.7427782975190149,1.0,,0.03260094
1810026J23Rik,0.06657892,,,0.7427782975190149,1.0,,0.06657892
Zfat,0.58946717,,,0.7428818123113603,1.0,,0.58946717
Tmco3,0.027713314,,,0.7436065459381902,1.0,,0.027713314
Glb1,0.03200103,,,0.7436065459381902,1.0,,0.03200103
B930041F14Rik,0.2325383,,,0.743710097875578,1.0,,0.2325383
Pcgf2,0.02920416,,,0.743710097875578,1.0,,0.02920416
Lztr1,0.13411792,,,0.7440207814927998,1.0,,0.13411792
Mllt10,0.011506654,,,0.7442279270578227,1.0,,0.011506654
Miip,0.10636305,,,0.7443315067811931,1.0,,0.10636305
Dclre1b,0.23488212,,,0.7443315067811931,1.0,,0.23488212
Cyp2r1,0.63672394,,,0.7445386801009771,1.0,,0.63672394
Dcun1d1,0.015163143,,,0.7447458719065826,1.0,,0.015163143
P2rx7,0.26899108,,,0.7455748237094193,1.0,,0.26899108
Grin1os,0.25387675,,,0.7456784634214091,1.0,,0.25387675
Ptprg,0.030019926,,,0.7456784634214091,1.0,,0.030019926
Slc4a7,0.021902809,,,0.7457821077357476,1.0,,0.021902809
B4galnt4,1.162841,,,0.7457821077357476,1.0,,1.162841
Abca1,1.3642267,,,0.7459894101645157,1.0,,1.3642267
Fam78a,1.1626681,,,0.7459894101645157,1.0,,1.1626681
Abcc4,0.54690135,,,0.7464040701737236,1.0,,0.54690135
Fggy,0.32734606,,,0.7464040701737236,1.0,,0.32734606
Slc39a13,0.19037634,,,0.7466114277263295,1.0,,0.19037634
Chd3,0.046492804,,,0.7470261978579309,1.0,,0.046492804
Zfp777,0.048297983,,,0.7472336104090689,1.0,,0.048297983
Jag1,0.14535503,,,0.7474410412651863,1.0,,0.14535503
Agap3,0.11217785,,,0.7474410412651863,1.0,,0.11217785
Pm20d1,0.19778092,,,0.7475447635532567,1.0,,0.19778092
Gsk3a,0.05217615,,,0.7475447635532567,1.0,,0.05217615
Lppos,0.06585789,,,0.7476484904123446,1.0,,0.06585789
Tmem132a,0.35030863,,,0.7480634435240083,1.0,,0.35030863
Alcam,0.025307791,,,0.7481671932120344,1.0,,0.025307791
Gm10638,1.0933381,,,0.7482709474606164,1.0,,1.0933381
Gpank1,0.08392266,,,0.74837470626801,1.0,,0.08392266
Nosip,0.06781302,,,0.7484784696324704,1.0,,0.06781302
Glul,0.023888897,,,0.7485822375522526,1.0,,0.023888897
Yipf5,0.058263972,,,0.7486860100256116,1.0,,0.058263972
Xkr9,0.36871,,,0.7487897870508018,1.0,,0.36871
Dsg2,-0.013694187,,,0.7493087403931131,1.0,,-0.013694187
